,age,csp,gen,td1,td2,td3,td4,s_p_ms_1,s_p_ms_2,s_p_ms_3,s_p_ms_4,s_p_ms_5,s_p_ms_6,s_p_ms_7,s_p_ms_8,s_p_ms_9,s_p_mm_1,s_p_mm_2,s_p_mm_3,s_p_mm_4,s_p_ss_1,s_p_ss_2,s_p_ss_3,s_p_ss_4,s_v_ms_1,s_v_ms_2,s_v_ms_3,s_v_ms_4,s_v_ms_5,s_v_ms_6,s_v_ms_7,s_v_ms_8,s_v_ms_9,s_v_mm_1,s_v_mm_2,s_v_mm_3,s_v_mm_4,s_v_ss_1,s_v_ss_2,s_v_ss_3,s_v_ss_4,n_p_ms_1,n_p_ms_2,n_p_ms_3,n_p_ms_4,n_p_ms_5,n_p_ms_6,n_p_ms_7,n_p_ms_8,n_p_ms_9,n_p_mm_1,n_p_mm_2,n_p_mm_3,n_p_mm_4,n_p_ss_1,n_p_ss_2,n_p_ss_3,n_p_ss_4,n_v_ms_1,n_v_ms_2,n_v_ms_3,n_v_ms_4,n_v_ms_5,n_v_ms_6,n_v_ms_7,n_v_ms_8,n_v_ms_9,n_v_mm_1,n_v_mm_2,n_v_mm_3,n_v_mm_4,n_v_ss_1,n_v_ss_2,n_v_ss_3,n_v_ss_4
483,18-25 ans,"Élèves, étudiants",Femme,103,48,54,53,2,1,1,2,2,3,2,2,2,3,1,1,2,2,2,1,2,2,1,3,3,2,3,1,2,3,3,2,1,3,2,1,3,2,1,1,-1,1,-1,1,-1,1,0,1,0,0,-1,0,-1,0,1,1,0,-1,0,-1,0,1,0,-1,1,-1,-1,1,-1,-1,1,-1
484,66-75 ans,Retraités,Homme,172,188,179,60,2,0,1,3,1,2,1,3,2,2,2,1,2,1,2,1,1,2,1,2,3,3,1,3,3,2,2,1,3,1,2,1,2,3,0,0,0,1,0,0,0,-1,1,0,1,0,-1,0,1,0,0,-1,0,1,-1,1,-1,1,-1,0,-1,0,0,0,1,0,0,-1
485,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,231,55,210,48,2,1,1,3,1,3,2,3,1,3,2,2,1,2,2,1,2,3,1,2,3,1,3,2,3,2,3,1,3,1,2,2,1,2,1,1,-1,-1,0,1,-1,0,-1,1,-1,1,-1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,36-45 ans,Employés,Femme,96,237,98,25,3,0,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,3,2,3,3,3,3,3,3,2,3,1,1,2,1,1,1,2,1,0,0,-1,1,-1,0,1,-1,1,-1,-1,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,plus de 75 ans,Retraités,Femme,209,382,118,65,2,2,2,3,1,3,2,2,2,2,1,2,2,2,2,1,2,2,1,1,3,1,2,3,1,2,3,2,2,2,1,3,2,3,-1,0,1,-1,0,1,-1,-1,1,-1,0,1,-1,1,-1,1,1,-1,0,0,1,0,0,-1,0,1,-1,1,0,-1,0,1,-1,1
488,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,86,22,78,33,3,2,3,0,1,1,2,1,2,1,3,2,1,1,1,3,1,2,1,2,3,2,3,3,2,2,3,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,-1,1,0,-1,1,0,-1,0,0
489,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,94,23,26,9,2,2,1,1,1,2,2,1,3,2,2,3,3,3,2,2,2,3,1,2,1,2,2,1,2,1,3,1,2,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,0
490,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,172,85,150,45,3,1,2,2,3,1,3,2,2,2,0,2,1,1,1,2,2,3,2,1,1,3,2,1,2,2,2,2,3,2,3,3,1,2,1,1,-1,1,-1,1,0,0,-1,1,0,-1,0,-1,0,1,-1,-1,0,1,0,0,-1,1,-1,1,-1,1,-1,0,1,0,0,0
491,26-35 ans,Professions intermédiaires,Femme,94,217,61,34,2,1,1,2,1,2,2,2,1,1,3,3,2,2,3,2,1,3,2,3,2,1,2,2,2,2,2,1,1,2,3,1,2,1,0,-1,1,1,0,-1,0,1,0,-1,1,-1,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,36-45 ans,Professions intermédiaires,Femme,206,49,107,15,1,2,2,3,1,3,2,3,3,3,1,2,1,2,2,1,0,1,3,1,2,1,3,2,3,1,3,2,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,-1,0,0,1,0,-1,1,1,-1
493,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,220,59,98,33,3,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,3,1,3,2,1,1,2,2,2,3,2,3,2,2,1,0,0,0,0,0,-1,1,-1,1,0,0,0,0,0,-1,0,0,-1,1,1,0,-1,0,-1,0,-1,1,-1,-1,-1,1,-1,-1
494,36-45 ans,Professions intermédiaires,Femme,76,29,51,19,1,2,2,2,1,2,2,3,3,3,2,3,1,2,3,2,0,2,1,3,2,2,2,2,3,1,3,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,18-25 ans,"Élèves, étudiants",Femme,51,16,50,12,2,1,1,3,1,2,1,2,0,3,2,1,3,2,2,3,2,2,3,2,2,2,2,3,2,1,2,2,2,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,26-35 ans,Cadres et professions intellectuelles supérieures,Homme,118,35,53,18,3,2,1,3,2,3,0,3,1,1,2,1,3,1,1,3,2,3,1,2,2,3,1,3,2,2,2,1,3,1,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,66-75 ans,Retraités,Femme,277,241,260,35,1,2,2,3,1,3,2,2,3,3,1,2,2,2,2,1,1,2,1,1,3,2,2,3,3,1,3,3,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,66-75 ans,Retraités,Femme,123,60,96,33,2,1,2,3,2,1,1,3,2,1,1,1,2,3,1,2,1,3,1,1,2,1,3,2,2,2,3,2,2,1,2,1,1,2,0,0,-1,1,-1,0,0,1,-1,0,0,-1,1,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0
499,36-45 ans,Cadres et professions intellectuelles supérieures,Homme,102,103,37,37,2,1,3,1,1,2,1,2,2,3,2,3,1,2,2,3,2,2,3,3,3,1,3,3,3,1,2,1,2,1,1,3,2,3,1,1,-1,0,1,1,-1,1,-1,1,-1,1,0,-1,1,0,0,1,1,-1,1,-1,1,-1,1,0,1,0,1,-1,0,-1,-1,1
500,18-25 ans,"Élèves, étudiants",Femme,70,45,115,33,2,1,1,3,2,2,2,3,2,3,2,2,1,2,1,2,1,1,2,1,3,3,3,1,3,2,2,2,1,3,1,2,2,1,1,0,0,-1,0,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,-1,0,1,0,-1,-1,0
501,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,63,41,64,18,2,1,2,1,3,3,2,3,2,3,1,0,1,3,2,1,1,2,2,3,3,3,2,3,3,2,2,1,1,1,2,2,2,2,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0
502,18-25 ans,"Élèves, étudiants",Femme,133,36,203,44,3,0,2,3,2,3,2,3,2,3,1,1,1,2,1,1,1,2,2,3,3,2,3,3,3,2,3,1,2,2,2,2,1,1,1,0,0,0,0,-1,0,1,-1,1,0,-1,1,0,0,-1,0,1,-1,1,-1,1,0,0,0,0,-1,0,1,0,-1,0,0,0
503,26-35 ans,"Artisans, commerçants, chefs d'entreprise",Homme,78,24,50,48,1,3,2,1,2,2,1,3,1,2,1,2,2,1,3,3,2,2,2,2,2,1,2,3,2,3,2,3,2,2,3,3,1,2,0,1,-1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,-1,1,-1,-1,1,0,0,-1,0,0,-1,1,-1,0,0,0,-1
504,46-55 ans,Employés,Femme,129,16,88,12,1,2,1,3,2,3,1,3,2,3,2,1,2,3,1,2,1,3,2,3,3,1,2,3,3,3,3,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,26-35 ans,"Élèves, étudiants",Femme,78,36,116,42,3,2,2,2,1,2,2,3,1,1,0,3,1,2,3,2,2,2,1,2,3,2,2,3,3,2,3,2,1,1,2,3,3,2,0,0,-1,1,1,-1,0,1,-1,0,0,-1,1,-1,1,-1,0,1,0,-1,-1,1,-1,0,1,0,1,-1,1,1,-1,1,-1,1
506,46-55 ans,Professions intermédiaires,Femme,138,40,65,14,2,1,2,1,1,2,1,3,1,1,3,3,2,1,2,1,2,1,2,2,3,2,3,3,2,2,2,1,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,150,43,114,23,3,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,3,3,3,3,2,3,3,3,1,1,2,2,1,2,2,0,0,1,0,0,-1,0,0,0,0,1,-1,0,1,0,-1,0,1,0,0,0,1,-1,0,0,1,1,0,0,0,0,1,-1,1
508,66-75 ans,Retraités,Femme,286,139,105,63,2,1,2,3,2,3,0,2,1,3,1,1,2,1,1,3,3,2,2,2,3,3,2,2,2,2,3,2,2,2,3,2,2,2,0,0,-1,1,-1,1,0,0,-1,0,0,0,0,-1,0,1,-1,-1,1,0,-1,1,0,0,0,0,0,-1,1,0,1,0,0,0
509,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,100,58,85,47,1,2,2,2,3,2,2,2,3,3,0,1,2,2,1,2,1,3,1,2,3,1,2,2,2,2,3,3,1,2,2,3,3,3,1,1,-1,1,-1,1,-1,0,0,1,0,0,-1,-1,0,1,0,1,0,-1,0,0,1,0,0,0,1,-1,1,0,-1,0,1,0
