,age,csp,gen,td1,td2,td3,td4,s_p_ms_1,s_p_ms_2,s_p_ms_3,s_p_ms_4,s_p_ms_5,s_p_ms_6,s_p_ms_7,s_p_ms_8,s_p_ms_9,s_p_mm_1,s_p_mm_2,s_p_mm_3,s_p_mm_4,s_p_ss_1,s_p_ss_2,s_p_ss_3,s_p_ss_4,s_v_ms_1,s_v_ms_2,s_v_ms_3,s_v_ms_4,s_v_ms_5,s_v_ms_6,s_v_ms_7,s_v_ms_8,s_v_ms_9,s_v_mm_1,s_v_mm_2,s_v_mm_3,s_v_mm_4,s_v_ss_1,s_v_ss_2,s_v_ss_3,s_v_ss_4,n_p_ms_1,n_p_ms_2,n_p_ms_3,n_p_ms_4,n_p_ms_5,n_p_ms_6,n_p_ms_7,n_p_ms_8,n_p_ms_9,n_p_mm_1,n_p_mm_2,n_p_mm_3,n_p_mm_4,n_p_ss_1,n_p_ss_2,n_p_ss_3,n_p_ss_4,n_v_ms_1,n_v_ms_2,n_v_ms_3,n_v_ms_4,n_v_ms_5,n_v_ms_6,n_v_ms_7,n_v_ms_8,n_v_ms_9,n_v_mm_1,n_v_mm_2,n_v_mm_3,n_v_mm_4,n_v_ss_1,n_v_ss_2,n_v_ss_3,n_v_ss_4
307,18-25 ans,"Élèves, étudiants",Femme,0 days 00:02:31.000000000,0 days 00:00:32.000000000,0 days 00:01:02.000000000,0 days 00:00:25.000000000,3,1,1,3,2,2,1,2,2,2,2,2,3,0,1,3,2,2,1,2,3,2,2,2,3,1,3,1,1,2,1,2,2,3,-1,1,-1,1,0,-1,0,1,0,-1,1,-1,1,0,1,-1,1,1,0,-1,0,0,0,0,1,-1,1,-1,0,1,-1,0,0,0
308,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:01.000000000,0 days 00:01:23.000000000,0 days 00:02:02.000000000,0 days 00:00:30.000000000,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,3,3,1,1,2,2,1,2,2,1,2,2,2,3,2,2,3,0,1,-1,1,-1,1,0,-1,1,1,0,0,-1,0,0,1,0,-1,1,-1,-1,1,-1,0,0,0,0,-1,1,0,0,1,-1,0
309,18-25 ans,"Élèves, étudiants",Femme,0 days 00:00:47.000000000,0 days 00:00:47.000000000,0 days 00:01:22.000000000,0 days 00:00:23.000000000,3,0,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,2,1,3,1,2,3,3,3,3,2,2,1,2,3,3,2,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,-1,1,0,-1,1,0,-1,1,0,0,-1,1,0,1,0,-1,1
310,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:12.000000000,0 days 00:02:56.000000000,0 days 00:01:17.000000000,0 days 00:00:39.000000000,3,0,1,3,1,3,1,3,1,3,2,2,2,1,2,2,2,3,1,1,2,3,3,3,3,3,3,3,2,1,2,2,1,1,-1,0,0,1,-1,1,0,-1,1,-1,1,0,-1,0,0,1,0,-1,1,1,0,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,0
311,46-55 ans,Professions intermédiaires,Femme,0 days 00:02:02.000000000,0 days 00:01:38.000000000,0 days 00:01:09.000000000,0 days 00:00:49.000000000,1,2,1,3,2,3,2,2,1,1,2,1,2,1,1,1,1,3,2,3,2,3,2,2,2,2,2,1,2,2,1,2,3,2,-1,1,-1,1,-1,1,1,0,-1,0,1,-1,1,0,-1,1,-1,-1,1,-1,0,1,-1,-1,0,-1,-1,-1,1,-1,0,1,-1,-1
312,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:01.000000000,0 days 00:00:29.000000000,0 days 00:00:41.000000000,0 days 00:00:25.000000000,3,1,2,1,2,2,1,2,1,2,1,2,1,3,1,1,1,2,2,1,2,3,1,3,2,2,3,1,2,2,1,2,3,1,0,1,-1,1,-1,0,-1,1,-1,1,0,-1,0,0,0,-1,0,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,1,0,-1,1,1
313,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:20.000000000,0 days 00:00:48.000000000,0 days 00:00:51.000000000,0 days 00:00:22.000000000,2,1,2,2,1,3,1,2,1,3,0,2,1,1,1,2,1,3,3,2,2,3,3,2,3,2,2,3,1,2,1,3,2,2,0,0,0,0,0,1,-1,1,-1,0,0,1,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,0,0,0,1
314,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:42.000000000,0 days 00:02:54.000000000,0 days 00:00:46.000000000,0 days 00:00:43.000000000,2,1,2,3,2,3,2,3,1,3,1,1,1,1,1,1,2,2,2,2,3,2,2,3,3,3,2,1,2,1,3,3,1,1,-1,-1,1,-1,0,1,-1,-1,1,-1,1,1,-1,0,-1,1,0,0,-1,1,-1,1,-1,1,0,-1,-1,0,0,1,0,0,0,-1
315,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:18.000000000,0 days 00:00:29.000000000,0 days 00:00:48.000000000,0 days 00:00:13.000000000,1,1,3,2,1,2,2,3,2,2,1,1,1,2,1,0,1,2,3,3,2,1,2,1,3,2,2,2,3,2,2,3,2,1,0,0,0,0,-1,1,-1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,18-25 ans,"Élèves, étudiants",Femme,0 days 00:00:39.000000000,0 days 00:00:36.000000000,0 days 00:01:23.000000000,0 days 00:00:29.000000000,2,1,1,2,1,2,3,1,2,3,1,1,2,2,1,1,1,2,2,1,1,3,3,1,2,1,3,2,2,3,2,3,2,2,1,1,-1,-1,0,1,-1,1,0,1,-1,1,-1,1,-1,0,1,0,1,0,0,-1,0,1,1,-1,1,0,-1,1,1,-1,1,0
317,46-55 ans,Employés,Femme,0 days 00:02:43.000000000,0 days 00:04:17.000000000,0 days 00:01:50.000000000,0 days 00:01:17.000000000,2,0,3,2,1,1,2,2,1,2,1,2,2,3,1,1,1,3,1,3,3,2,3,2,2,2,2,1,3,1,2,2,2,2,1,0,-1,0,0,1,-1,1,0,1,-1,1,0,-1,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
318,18-25 ans,Professions intermédiaires,Femme,0 days 00:03:17.000000000,0 days 00:01:31.000000000,0 days 00:00:55.000000000,0 days 00:01:05.000000000,1,2,2,3,1,3,3,3,2,3,1,2,0,2,2,0,1,2,1,1,3,2,3,2,3,2,3,2,3,2,2,2,2,2,1,-1,1,-1,0,1,-1,1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:23.000000000,0 days 00:01:04.000000000,0 days 00:00:49.000000000,0 days 00:00:22.000000000,2,3,2,3,1,1,3,2,1,1,1,0,1,1,2,2,1,2,2,3,1,2,2,2,3,1,2,3,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,1,0,0,0,-1,0,1,0,0,1,0
320,18-25 ans,"Élèves, étudiants",Homme,0 days 00:01:01.000000000,0 days 00:02:00.000000000,0 days 00:00:39.000000000,0 days 00:00:37.000000000,0,3,1,1,1,3,2,2,1,3,0,2,2,2,2,1,3,2,1,3,2,2,1,1,2,1,3,2,3,1,2,1,2,2,0,1,-1,1,0,-1,1,0,0,1,0,-1,1,0,1,0,0,0,-1,1,-1,1,-1,0,-1,1,-1,0,1,-1,0,1,-1,0
321,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:55.000000000,0 days 00:00:59.000000000,0 days 00:01:07.000000000,0 days 00:00:25.000000000,1,2,2,3,2,2,3,2,1,3,1,2,1,2,1,1,1,3,1,2,3,2,3,3,2,1,3,2,3,2,2,1,1,2,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,1,1,0,-1,0,-1,1,-1,1,1,-1,-1,0,1,-1,1,-1
322,18-25 ans,"Élèves, étudiants",Femme,0 days 00:02:32.000000000,0 days 00:00:19.000000000,0 days 00:01:43.000000000,0 days 00:00:26.000000000,2,2,1,3,1,2,1,1,2,2,2,3,2,1,2,1,3,2,2,3,3,2,3,1,2,2,2,1,1,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,1,-1,1,-1,0,0,0,1,-1,1,0
323,18-25 ans,"Élèves, étudiants",Femme,0 days 00:03:30.000000000,0 days 00:01:17.000000000,0 days 00:01:50.000000000,0 days 00:01:32.000000000,1,2,2,3,2,3,2,3,2,3,1,1,1,2,1,1,1,2,3,2,3,2,3,3,3,2,3,1,2,1,1,2,2,2,1,0,-1,1,-1,1,-1,0,0,1,0,0,-1,-1,0,0,0,1,1,0,-1,0,1,-1,1,0,1,-1,1,0,1,-1,-1,1
324,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:18.000000000,0 days 00:00:31.000000000,0 days 00:00:30.000000000,0 days 00:00:33.000000000,3,1,1,3,1,3,1,2,3,2,2,2,1,2,2,2,1,3,1,1,2,2,1,2,3,1,3,2,3,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,0,0,-1,1,0,0,1,0,-1
325,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:32.000000000,0 days 00:00:29.000000000,0 days 00:04:12.000000000,0 days 00:00:40.000000000,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,3,2,3,3,3,3,2,3,2,3,1,1,2,1,2,3,2,0,1,-1,1,0,-1,0,1,0,1,0,-1,1,0,1,-1,1,0,1,-1,1,1,-1,-1,1,-1,1,-1,0,1,0,1,-1,1
326,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:09.000000000,0 days 00:03:05.000000000,0 days 00:01:38.000000000,0 days 00:00:18.000000000,3,0,1,3,1,2,1,3,1,3,2,1,2,1,2,1,2,2,2,1,3,3,3,2,3,3,3,2,1,2,3,2,1,2,-1,0,0,1,0,-1,0,1,0,-1,1,-1,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,18-25 ans,"Élèves, étudiants",Femme,0 days 00:02:47.000000000,0 days 00:00:49.000000000,0 days 00:03:26.000000000,0 days 00:01:05.000000000,3,1,3,1,3,2,1,3,1,2,2,1,2,2,2,1,2,2,2,3,3,1,2,3,1,2,2,1,2,2,2,2,3,3,0,0,0,-1,1,-1,1,-1,1,0,-1,1,-1,0,1,1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,1,0,1,-1,1,0
328,18-25 ans,"Élèves, étudiants",Homme,0 days 00:01:10.000000000,0 days 00:00:36.000000000,0 days 00:00:50.000000000,0 days 00:00:22.000000000,2,1,2,2,2,3,1,3,2,3,2,1,2,1,2,2,1,1,2,2,3,2,3,3,2,2,3,2,3,2,2,2,1,3,1,0,-1,0,0,0,1,-1,1,1,-1,0,-1,-1,0,1,0,-1,1,-1,-1,1,1,-1,0,0,1,-1,1,-1,1,0,-1,0
329,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:28.000000000,0 days 00:00:30.000000000,0 days 00:00:54.000000000,0 days 00:00:23.000000000,1,2,1,3,2,3,1,3,2,3,2,1,2,3,1,2,1,3,1,3,2,3,2,2,1,3,3,2,3,3,2,1,2,2,1,-1,0,1,-1,1,0,-1,0,0,1,0,-1,-1,-1,1,-1,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,-1,1
330,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:41.000000000,0 days 00:01:51.000000000,0 days 00:00:43.000000000,0 days 00:00:27.000000000,1,3,2,1,1,3,2,2,1,2,3,2,2,1,2,1,1,2,1,1,3,1,2,2,3,3,3,2,1,2,2,2,1,2,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,0,0,-1,0,1,-1,-1,1,1,-1,1,-1,0,-1,1,0
331,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:47.000000000,0 days 00:00:44.000000000,0 days 00:02:05.000000000,0 days 00:01:07.000000000,2,1,2,3,1,3,1,3,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,2,1,3,2,2,1,1,-1,0,-1,1,-1,0,1,1,-1,1,-1,0,-1,1,1,1,-1,1,0,0,1,-1,1,-1,0,1,1,-1,-1,0,-1,0
332,18-25 ans,"Élèves, étudiants",Homme,0 days 00:00:48.000000000,0 days 00:01:46.000000000,0 days 00:00:23.000000000,0 days 00:25:27.000000000,3,1,3,2,1,2,3,2,1,2,1,1,1,2,1,1,1,2,3,3,2,3,2,3,2,1,2,1,2,2,1,2,3,1,-1,0,0,0,1,-1,1,-1,1,-1,0,0,0,0,1,0,0,1,-1,1,-1,1,-1,1,0,0,-1,1,-1,1,0,0,-1,0
333,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:54.000000000,0 days 00:02:12.000000000,0 days 00:02:37.000000000,0 days 00:02:27.000000000,3,0,2,3,2,3,1,2,3,3,1,1,1,2,1,2,1,3,1,3,3,2,3,3,3,2,3,1,2,1,2,1,2,2,1,0,-1,1,0,-1,0,1,0,1,-1,-1,1,-1,1,-1,1,-1,0,-1,1,-1,0,0,0,1,-1,1,-1,0,-1,1,0,1
334,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:45.000000000,0 days 00:00:24.000000000,0 days 00:01:00.000000000,0 days 00:00:27.000000000,3,0,1,3,1,2,3,1,1,3,2,1,2,1,2,1,2,1,3,3,3,2,3,3,2,2,2,1,3,1,1,1,1,2,0,0,0,-1,1,1,0,0,0,0,-1,1,0,0,-1,1,0,0,1,-1,1,0,0,0,1,-1,1,0,0,1,0,1,0,-1
335,46-55 ans,Professions intermédiaires,Femme,0 days 00:02:02.000000000,0 days 00:00:38.000000000,0 days 00:01:05.000000000,0 days 00:00:24.000000000,1,2,0,3,0,2,3,2,1,1,3,2,1,2,3,1,1,1,2,1,2,2,1,3,1,2,1,3,1,3,3,3,2,1,1,-1,0,1,0,0,-1,1,-1,-1,1,0,0,-1,1,-1,-1,0,0,0,0,-1,1,-1,0,0,0,0,0,-1,0,-1,0,0
336,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:54.000000000,0 days 00:00:21.000000000,0 days 00:01:05.000000000,0 days 00:00:30.000000000,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,2,1,2,2,2,2,1,3,3,3,1,2,3,1,3,2,1,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,-1,1,0,-1,0,0
337,36-45 ans,Employés,Femme,0 days 00:01:02.000000000,0 days 00:00:19.000000000,0 days 00:00:59.000000000,0 days 00:00:08.000000000,3,0,2,3,2,2,2,3,2,3,1,2,1,2,1,2,1,3,2,2,2,3,3,2,2,2,2,3,1,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:00.000000000,0 days 00:00:45.000000000,0 days 00:00:56.000000000,0 days 00:00:35.000000000,1,2,2,3,1,2,3,2,2,3,1,1,1,2,2,1,2,1,2,2,3,2,2,2,3,3,3,3,2,2,3,2,2,2,1,-1,1,-1,-1,1,0,1,-1,0,0,0,1,0,-1,1,0,0,-1,0,1,-1,-1,0,1,-1,-1,1,-1,1,-1,1,-1,0
339,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:36.000000000,0 days 00:02:04.000000000,0 days 00:01:02.000000000,0 days 00:01:09.000000000,1,2,1,3,1,3,1,3,1,3,2,2,2,1,2,2,2,2,1,1,3,1,2,2,3,2,2,3,2,1,1,2,2,2,0,1,-1,1,1,-1,0,1,1,1,0,-1,1,0,1,-1,1,0,-1,1,0,1,-1,-1,1,0,-1,1,0,0,0,1,-1,1
340,26-35 ans,"Élèves, étudiants",Femme,0 days 00:01:58.000000000,0 days 00:00:46.000000000,0 days 00:01:08.000000000,0 days 00:00:35.000000000,3,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,3,2,2,3,1,2,1,1,1,2,2,3,3,3,2,0,0,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,0,0,1,1,0,0,0,-1,1,0,-1,-1,1,0,1,-1,0,-1,1,-1
341,46-55 ans,Employés,Femme,0 days 00:01:21.000000000,0 days 00:00:37.000000000,0 days 00:02:00.000000000,0 days 00:00:16.000000000,1,2,2,1,3,1,1,1,2,3,3,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,26-35 ans,"Élèves, étudiants",Femme,0 days 00:01:49.000000000,0 days 00:03:57.000000000,0 days 00:01:22.000000000,0 days 00:00:38.000000000,2,1,1,2,1,2,2,2,1,3,1,1,2,2,1,2,1,3,1,2,2,3,3,3,2,2,3,2,1,1,1,2,1,2,1,1,-1,1,-1,1,-1,1,-1,1,0,0,-1,-1,1,-1,0,0,0,1,-1,1,-1,1,-1,1,0,0,0,0,1,0,0,0
343,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:02:14.000000000,0 days 00:00:56.000000000,0 days 00:01:08.000000000,0 days 00:00:32.000000000,3,1,2,2,2,3,2,2,2,2,2,1,2,1,2,1,2,1,2,2,3,2,3,1,1,3,3,1,1,2,2,1,2,3,-1,1,-1,1,0,-1,0,1,-1,0,0,-1,1,0,1,-1,0,-1,1,-1,0,-1,1,0,-1,0,1,-1,1,-1,0,-1,1,-1
344,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:03:03.000000000,0 days 00:00:48.000000000,0 days 00:02:52.000000000,0 days 00:00:29.000000000,1,2,2,2,3,2,2,2,3,3,2,1,2,2,1,0,1,1,1,3,3,3,2,1,2,3,2,1,2,2,3,1,2,3,-1,1,0,-1,1,0,0,-1,1,0,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,0,0,0,0,0,-1,0,-1,0,1,0
345,26-35 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:01:15.000000000,0 days 00:00:24.000000000,0 days 00:01:12.000000000,0 days 00:00:17.000000000,1,1,1,2,1,2,1,1,1,2,1,3,2,2,3,3,2,2,1,3,2,3,3,1,3,2,3,1,2,2,2,2,3,1,-1,1,1,-1,1,-1,1,0,0,-1,0,-1,1,1,0,0,0,-1,-1,1,-1,0,-1,1,-1,0,-1,1,-1,1,1,-1,1,-1
346,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:01:56.000000000,0 days 00:00:38.000000000,0 days 00:01:30.000000000,0 days 00:00:35.000000000,3,1,1,2,2,2,1,2,2,2,1,2,3,0,2,1,2,2,2,1,2,3,3,2,2,3,3,3,2,3,3,2,2,3,-1,0,0,1,-1,-1,0,1,1,-1,1,-1,1,0,1,-1,1,1,1,0,-1,-1,1,0,-1,-1,1,-1,1,-1,1,-1,1,-1
347,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:04.000000000,0 days 00:00:53.000000000,0 days 00:00:45.000000000,0 days 00:00:30.000000000,2,0,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,3,3,3,3,3,2,2,1,2,2,2,2,1,0,0,-1,-1,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,0,0,0,0,-1,-1,1
348,18-25 ans,"Élèves, étudiants",Femme,0 days 00:00:37.000000000,0 days 00:00:32.000000000,0 days 00:00:38.000000000,0 days 00:00:24.000000000,2,1,2,3,1,3,2,3,2,3,1,2,1,3,2,1,1,3,2,1,3,2,3,2,3,3,3,2,1,1,1,2,2,2,0,0,1,-1,0,0,1,-1,1,0,0,0,0,1,-1,1,0,-1,1,0,1,-1,1,1,-1,1,-1,1,0,-1,1,0,1,-1
349,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:02:37.000000000,0 days 00:00:45.000000000,0 days 00:01:03.000000000,0 days 00:00:45.000000000,3,1,1,3,2,3,1,3,2,2,2,1,2,2,1,2,1,1,2,3,1,2,2,2,2,3,2,3,3,2,2,3,2,1,1,0,0,-1,0,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,0,0,-1,1,0,-1,0,-1,-1,1,0,0,1,-1
350,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:42.000000000,0 days 00:00:35.000000000,0 days 00:00:48.000000000,0 days 00:00:13.000000000,3,1,1,2,2,3,2,2,1,2,1,1,0,2,0,1,1,3,3,2,2,2,3,3,2,2,1,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:23.000000000,0 days 00:00:49.000000000,0 days 00:01:32.000000000,0 days 00:00:31.000000000,3,1,1,3,2,3,2,2,3,2,2,1,2,2,1,1,1,2,3,1,2,1,1,2,2,1,3,2,1,3,2,2,3,2,-1,1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,0,1,1,0,0,-1,1,0,-1,0,1,1,-1,1,-1,0,0,-1,1
352,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:59.000000000,0 days 00:01:05.000000000,0 days 00:03:28.000000000,0 days 00:00:26.000000000,2,1,1,3,1,3,2,3,1,3,2,2,1,2,2,1,2,2,3,2,3,2,3,3,3,1,3,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,-1,1,-1,1,-1,-1,0,0,0,1,0,0
353,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:03:08.000000000,0 days 00:00:46.000000000,0 days 00:01:05.000000000,0 days 00:00:42.000000000,3,0,1,3,2,1,2,1,1,3,2,1,3,1,1,3,2,1,2,2,1,3,2,2,3,1,3,3,3,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,1,-1,0,1
354,18-25 ans,"Élèves, étudiants",Homme,0 days 00:02:36.000000000,0 days 00:05:12.000000000,0 days 00:08:24.000000000,0 days 00:02:32.000000000,2,1,1,1,2,3,1,3,1,3,2,1,2,2,1,2,2,2,2,2,3,3,3,3,2,1,3,3,1,2,2,1,2,3,0,-1,0,0,1,-1,1,1,-1,-1,0,-1,1,-1,1,-1,0,0,1,-1,0,1,-1,1,0,0,1,-1,0,1,0,1,0,0
355,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:02:14.000000000,0 days 00:02:15.000000000,0 days 00:01:37.000000000,0 days 00:01:21.000000000,1,2,1,2,1,3,1,3,3,3,1,2,2,3,1,2,0,3,2,2,2,3,3,3,2,3,2,3,1,2,1,2,2,3,1,-1,-1,1,-1,0,-1,1,-1,0,1,-1,1,-1,1,-1,0,-1,1,-1,0,0,0,1,-1,0,0,-1,0,0,0,0,1,-1
356,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:00:32.000000000,0 days 00:00:57.000000000,0 days 00:00:42.000000000,0 days 00:00:30.000000000,1,2,3,3,2,3,1,3,2,3,0,1,2,1,1,2,1,2,3,3,3,2,2,3,3,2,2,1,3,1,1,2,1,1,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,1,-1,1,1,0,-1,1,-1,1,1,-1,0,0,1,-1
357,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:19.000000000,0 days 00:00:49.000000000,0 days 00:01:52.000000000,0 days 00:00:41.000000000,2,2,2,3,3,3,2,2,2,2,1,0,2,2,0,1,2,1,3,2,3,3,2,3,2,3,3,2,1,2,3,1,2,2,1,-1,-1,1,-1,1,-1,1,-1,1,0,0,1,-1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,1,0,-1
358,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:03:51.000000000,0 days 00:00:39.000000000,0 days 00:01:55.000000000,0 days 00:00:24.000000000,1,1,3,2,2,3,2,3,3,2,1,1,1,2,2,1,0,1,1,2,2,2,3,2,1,1,2,2,1,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,46-55 ans,Professions intermédiaires,Femme,0 days 00:00:52.000000000,0 days 00:01:00.000000000,0 days 00:00:31.000000000,0 days 00:00:21.000000000,3,0,2,2,1,2,2,1,3,3,2,3,1,2,3,2,2,2,2,1,1,1,2,2,3,3,2,2,3,1,2,2,3,1,1,0,0,-1,0,1,-1,0,1,1,-1,1,-1,0,-1,0,1,-1,0,0,1,0,-1,-1,1,1,-1,1,-1,0,0,1,-1,1
360,46-55 ans,Sans activité professionnelle,Femme,0 days 00:24:52.000000000,0 days 00:03:19.000000000,0 days 00:17:39.000000000,0 days 00:02:53.000000000,2,1,1,3,0,3,1,3,1,3,2,3,2,2,3,2,2,3,1,2,2,2,2,2,1,2,3,2,1,3,1,2,2,3,0,1,0,-1,0,1,0,-1,1,1,-1,1,-1,1,-1,1,0,0,-1,1,-1,1,0,-1,1,-1,-1,1,1,0,1,0,-1,0
361,46-55 ans,Employés,Homme,0 days 00:02:36.000000000,0 days 00:00:43.000000000,0 days 00:01:08.000000000,0 days 00:00:36.000000000,3,1,3,1,3,2,1,3,1,2,2,1,2,2,2,1,2,2,2,1,3,2,3,2,1,3,3,2,2,1,2,1,1,3,1,-1,1,0,-1,1,0,-1,1,0,1,0,-1,0,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,0,-1,0,1,0,0,1
362,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:16.000000000,0 days 00:00:43.000000000,0 days 00:00:54.000000000,0 days 00:00:16.000000000,2,2,1,2,2,2,1,3,1,2,1,2,2,3,2,3,2,2,1,2,2,3,3,1,3,2,3,2,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:00:48.000000000,0 days 00:00:42.000000000,0 days 00:00:50.000000000,0 days 00:00:24.000000000,1,1,2,1,1,2,3,2,2,2,1,3,1,3,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,2,3,3,-1,0,1,-1,-1,1,0,1,-1,-1,1,0,1,1,-1,1,0,-1,-1,1,0,0,1,-1,-1,1,-1,1,1,-1,0,0,0,0
364,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:33.000000000,0 days 00:02:35.000000000,0 days 00:01:15.000000000,0 days 00:00:25.000000000,2,0,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,3,2,3,3,2,3,3,2,2,2,1,1,2,1,1,1,3,0,0,1,0,0,0,-1,0,1,0,1,0,-1,1,0,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,0,0,-1
